Z Q M X A Y B DT DK COL
86 84 223.00000 -.20220189E-02 -.41720675E-02 0.98105433E-04 -.39884463E-02 -.29352209E+00 -.18945754E-01 05
86 84 223.00000 -.48502214E-03 0.50607822E-02 0.28687396E-03 0.54018120E-02 -.26175008E+00 -.18555405E-01 05
86 84 223.00000 -.16093040E-03 -.12724283E-02 -.30344000E-04 0.25837323E-03 -.31734530E+00 -.18591167E-01 05
86 84 223.00000 0.75876526E-02 -.20725953E-01 0.14651616E-01 0.36664218E-02 -.29299319E+00 -.16691091E-01 05
86 84 223.00000 -.10478072E-02 -.19663463E-02 -.23410328E-03 -.28376706E-03 -.30090017E+00 -.18768339E-01 05
86 84 223.00000 0.21271994E-04 -.18954289E-01 0.46995726E-02 0.79962845E-02 -.31280674E+00 -.17722356E-01 05
86 84 223.00000 0.22409270E-03 0.55457671E-02 0.15857655E-02 0.57465734E-02 -.28283336E+00 -.18421550E-01 05
86 84 223.00000 -.39934508E-02 -.17214066E-01 0.39657358E-03 -.62478421E-02 -.33425972E+00 -.18585785E-01 05
86 84 223.00000 -.37900257E-02 0.33645092E-01 -.39930961E-02 -.23891855E-03 -.26289908E+00 -.19445732E-01 05
86 84 223.00000 -.47009736E-02 -.17547463E-01 0.13650665E-02 0.84405636E-02 -.35573635E+00 -.18482610E-01 05
86 84 223.00000 0.10573889E-02 -.65530508E-02 0.30540904E-03 0.14355677E-02 -.30864983E+00 -.18404414E-01 05
86 84 223.00000 0.24775416E-01 -.54012585E-01 0.65232696E-01 0.35805305E-02 -.30887389E+00 -.15349729E-01 05
86 84 223.00000 0.22418610E-02 -.12361430E-01 0.10494199E-02 0.80585830E-02 -.33433042E+00 -.18066855E-01 05
86 84 223.00000 0.64275084E-02 -.55201112E-02 0.10939102E-01 0.24122950E-02 -.27756664E+00 -.17503084E-01 05
86 84 223.00000 0.29223718E-02 -.12290356E-01 0.67007672E-03 0.81495552E-02 -.27535853E+00 -.17972746E-01 05
86 84 223.00000 -.12899424E-02 -.13514705E-01 -.48329397E-03 -.56102947E-02 -.33129851E+00 -.18579178E-01 05
86 84 223.00000 -.22720163E-02 0.12542497E-01 -.18864706E-02 -.26356933E-02 -.29554804E+00 -.18821489E-01 05
86 84 223.00000 0.49714444E-02 -.13195179E-01 -.85104887E-02 -.59151852E-02 -.30973517E+00 -.17509401E-01 05
86 84 223.00000 0.76063623E-03 -.71455756E-02 0.70719192E-04 0.27574212E-02 -.33041150E+00 -.18453661E-01 05
86 84 223.00000 0.73884773E-02 0.11237399E-01 0.16519000E-01 -.33387620E-02 -.21490795E+00 -.17781797E-01 05
86 84 223.00000 0.38857750E-02 -.83098764E-02 0.27857989E-02 0.84287050E-02 -.32011448E+00 -.17795986E-01 05
86 84 223.00000 -.54262856E-02 -.16233190E-01 0.53667331E-03 -.27048347E-02 -.33159714E+00 -.18843885E-01 05
86 84 223.00000 0.24533035E-03 -.16478779E-01 0.14354714E-04 -.28439139E-02 -.31711663E+00 -.18258313E-01 05
86 84 223.00000 0.88697190E-03 -.39017296E-02 -.24559257E-02 -.71040145E-02 -.28891430E+00 -.18380384E-01 05
86 84 223.00000 0.31568133E-02 -.16687707E-01 0.75412868E-03 -.98391266E-02 -.31938410E+00 -.17771343E-01 05
86 84 223.00000 -.46670056E-02 0.30236030E-01 -.11514967E-03 0.13146926E-02 -.26244391E+00 -.19448415E-01 05
86 84 223.00000 0.11298974E-01 -.20018611E-01 0.21809661E-01 0.14862537E-02 -.32114359E+00 -.16610853E-01 05
86 84 223.00000 0.37077475E-02 -.18027074E-01 0.84438085E-02 0.56488104E-02 -.30430851E+00 -.17396934E-01 05
86 84 223.00000 0.56641288E-03 -.16452692E-01 -.76423483E-03 0.94286612E-02 -.32048322E+00 -.18120424E-01 05
86 84 223.00000 -.42942647E-03 -.31147289E-02 0.96222680E-03 -.45191991E-02 -.31079858E+00 -.18654352E-01 05
86 84 223.00000 0.13778450E-02 -.86106561E-02 -.15617303E-03 0.53329788E-02 -.28265831E+00 -.18329998E-01 05
86 84 223.00000 -.25199908E-02 0.86329888E-02 0.12135921E-02 0.14364581E-02 -.26460592E+00 -.18922382E-01 05
86 84 223.00000 -.29142436E-02 0.13200230E-01 -.84794645E-03 -.79947434E-03 -.24536455E+00 -.18940232E-01 05
86 84 223.00000 0.14201453E-02 -.10023994E-01 0.89668018E-03 0.78768706E-02 -.32525098E+00 -.18254587E-01 05
86 84 223.00000 -.19867204E-02 -.13304661E-01 -.30000850E-03 -.78715230E-02 -.34291492E+00 -.18635296E-01 05
86 84 223.00000 -.93001801E-04 -.22611069E-02 -.88679520E-03 -.52216512E-02 -.31446050E+00 -.18579943E-01 05
86 84 223.00000 0.67631373E-02 -.18165720E-01 0.11334796E-01 0.45234958E-02 -.32048452E+00 -.17029564E-01 05
86 84 223.00000 -.27634690E-01 -.88457316E-02 0.15311890E-02 0.63983969E-02 -.34102980E+00 -.20930426E-01 05
86 84 223.00000 0.80582542E-02 -.19809901E-01 0.21934858E-01 0.31520211E-02 -.32518460E+00 -.16741187E-01 05
86 84 223.00000 0.43405901E-02 -.14788111E-01 0.47755393E-02 0.78770449E-02 -.28344896E+00 -.17551477E-01 05
86 84 223.00000 -.23467422E-02 0.32797850E-01 -.55578824E-02 -.74474444E-03 -.21891763E+00 -.19189993E-01 05
86 84 223.00000 -.28989395E-02 0.24935953E-01 -.38794867E-02 -.50939590E-03 -.26262335E+00 -.18934548E-01 05
86 84 223.00000 -.39799019E-02 -.14539525E-01 -.43076219E-03 0.49251701E-02 -.35481709E+00 -.18844813E-01 05
86 84 223.00000 -.14090191E-03 -.10516002E-01 0.72879648E-03 -.91408807E-02 -.30823426E+00 -.18488754E-01 05
86 84 223.00000 -.23039076E-05 -.82532654E-02 0.34049313E-03 -.83169342E-02 -.30252604E+00 -.18526949E-01 05
86 84 223.00000 -.63928638E-03 -.47563102E-02 -.65686888E-03 -.47084111E-02 -.32312694E+00 -.18694204E-01 05
86 84 223.00000 -.92352292E-03 -.41208057E-02 0.57450339E-03 -.28160065E-03 -.29049870E+00 -.18754858E-01 05
86 84 223.00000 0.39907321E-02 -.46573172E-02 -.64398051E-02 -.55288265E-02 -.30002468E+00 -.17847616E-01 05
86 84 223.00000 -.58429269E-01 0.55943725E-02 -.29141073E-03 0.91918360E-03 -.41715371E+00 -.24072301E-01 05
86 84 223.00000 -.10428551E-01 -.15321895E-01 -.16784468E-02 -.10224020E-01 -.37556066E+00 -.19041335E-01 05
86 84 223.00000 -.53627540E-03 -.15237817E-01 0.11724977E-02 -.59672050E-02 -.31223792E+00 -.18406355E-01 05
86 84 223.00000 0.85644317E-03 -.14076523E-01 -.85494231E-03 0.74064779E-02 -.34039406E+00 -.18264133E-01 05
86 84 223.00000 -.49282978E-03 0.20916119E-01 0.89422879E-02 -.66532183E-03 -.26421702E+00 -.18507288E-01 05
86 84 223.00000 -.52796651E-02 -.16902290E-01 -.31386391E-03 -.79468266E-02 -.31212889E+00 -.18666555E-01 05
86 84 223.00000 -.21115446E-01 -.13582011E-01 0.34932192E-03 -.78953875E-04 -.38020998E+00 -.19987163E-01 05
86 84 223.00000 0.21227816E-02 -.92298153E-02 -.43939374E-02 -.71436739E-02 -.31923275E+00 -.18088519E-01 05
86 84 223.00000 0.49885498E-03 -.18855450E-01 -.31954374E-03 0.26540415E-02 -.29657588E+00 -.18062700E-01 05
86 84 223.00000 -.28394857E-03 -.77809885E-02 0.86889414E-03 -.60302241E-02 -.33246985E+00 -.18612337E-01 05
86 84 223.00000 0.19354383E-03 -.40268987E-02 0.13139849E-02 0.73320223E-02 -.31930677E+00 -.18516131E-01 05
86 84 223.00000 0.40950106E-02 -.89374939E-02 0.70931481E-02 0.48750989E-02 -.31932595E+00 -.17784373E-01 05
86 84 223.00000 -.85206637E-03 -.15705023E-01 0.17318753E-03 -.21221027E-03 -.34237899E+00 -.18440418E-01 05
86 84 223.00000 0.41556774E-02 -.22733709E-01 0.14896627E-01 0.36088076E-02 -.32187651E+00 -.16613384E-01 05
86 84 223.00000 -.19032368E-02 0.52574923E-02 0.14975335E-03 0.37648868E-02 -.28500210E+00 -.18848876E-01 05
86 84 223.00000 0.32022830E-03 0.18139424E-02 -.48801503E-03 0.65626868E-02 -.28044465E+00 -.18439953E-01 05
86 84 223.00000 0.10581005E-02 -.10005799E-01 0.23751816E-02 0.80321911E-02 -.29138014E+00 -.18266750E-01 05
86 84 223.00000 -.10990858E-01 -.15874797E-01 0.22644599E-02 0.10042134E-01 -.32951812E+00 -.18962745E-01 05
86 84 223.00000 0.34738449E-02 0.22500019E-02 -.85520448E-02 -.20436088E-02 -.27701606E+00 -.17976337E-01 05
86 84 223.00000 -.96979053E-03 0.25725413E-01 -.89802992E-02 0.37484173E-03 -.21404214E+00 -.18891555E-01 05
86 84 223.00000 -.20271704E-02 0.51017261E-02 0.16803625E-04 0.20830719E-02 -.27612558E+00 -.18874585E-01 05
86 84 223.00000 0.28209100E-02 -.10684438E-01 -.33145952E-02 -.81395174E-02 -.30645700E+00 -.17941333E-01 05
86 84 223.00000 0.10200748E-01 -.27458291E-01 0.22734686E-01 -.50232777E-04 -.35318770E+00 -.15624025E-01 05
86 84 223.00000 0.72992754E-03 0.52610776E-02 0.28114480E-02 0.44056189E-02 -.29168746E+00 -.18307191E-01 05
86 84 223.00000 0.74677858E-03 -.18527834E-01 0.77997556E-02 0.69781428E-02 -.32273471E+00 -.17556890E-01 05
86 84 223.00000 0.13885856E-01 -.34936551E-01 0.41858020E-01 -.68333548E-02 -.33425464E+00 -.14066362E-01 05
86 84 223.00000 -.32898536E-02 0.14527731E-01 -.21548584E-03 0.99045707E-03 -.25181232E+00 -.19009151E-01 05
86 84 223.00000 -.11358924E-02 0.51610997E-02 -.24872880E-02 -.51298446E-02 -.31205225E+00 -.18721053E-01 05
86 84 223.00000 0.27943381E-01 -.55533221E-01 -.10205262E+00 0.17773206E-01 -.32039004E+00 -.93520524E-02 05
86 84 223.00000 0.72308649E-02 -.18492050E-01 -.16254100E-01 -.36240751E-02 -.29646356E+00 -.16909775E-01 05
86 84 223.00000 -.20908457E-02 0.14156444E-01 -.17578548E-02 -.27424641E-02 -.26856917E+00 -.18761575E-01 05
86 84 223.00000 0.16396274E-02 0.35657670E-01 0.13581742E-01 -.30140640E-02 -.23727416E+00 -.18996632E-01 05
86 84 223.00000 0.90570643E-03 0.13318618E-01 0.76626790E-02 0.13093675E-02 -.26913294E+00 -.18378113E-01 05
86 84 223.00000 -.36198997E-03 -.93229107E-02 0.15817580E-02 0.81211659E-02 -.33853705E+00 -.18525250E-01 05
86 84 223.00000 0.14138129E-01 -.27255123E-01 -.33233535E-01 0.16263531E-02 -.30826970E+00 -.16156086E-01 05
86 84 223.00000 -.29168368E-02 0.35134008E-01 0.57604127E-02 -.21410870E-04 -.25160535E+00 -.19410995E-01 05
86 84 223.00000 -.36483644E-02 -.17815579E-01 -.22288284E-03 0.80757111E-02 -.32320358E+00 -.18449434E-01 05
86 84 223.00000 0.22247762E-01 -.52823542E-01 0.71191847E-01 -.29926846E-03 -.30878496E+00 -.15177666E-01 05
86 84 223.00000 -.93787316E-03 -.24613312E-02 -.53063908E-04 0.12323632E-02 -.33105393E+00 -.18750841E-01 05
86 84 223.00000 0.62328519E-03 -.13200347E-01 -.76030905E-03 0.60289931E-02 -.30810234E+00 -.18348551E-01 05
86 84 223.00000 0.81804124E-02 -.22265120E-01 0.24062463E-01 0.93584772E-03 -.27679007E+00 -.16497088E-01 05
86 84 223.00000 0.13677503E-02 -.79969857E-02 -.51699906E-03 0.77222541E-02 -.31912810E+00 -.18311790E-01 05
86 84 223.00000 0.15118276E-01 -.34983566E-01 0.45433242E-01 -.53654409E-02 -.30671487E+00 -.14185932E-01 05
86 84 223.00000 0.26789473E-03 -.12344726E-01 0.16849097E-03 -.14284689E-02 -.33523322E+00 -.18452042E-01 05
86 84 223.00000 0.15111372E-02 -.21103495E-03 -.46920671E-02 -.51727062E-02 -.30112425E+00 -.18271702E-01 05
86 84 223.00000 -.94843775E-03 -.15096582E-01 -.47849819E-03 0.28967102E-02 -.34340460E+00 -.18483113E-01 05
86 84 223.00000 0.37660723E-02 -.11010889E-01 -.19647889E-02 -.82947203E-02 -.32097364E+00 -.17818913E-01 05
86 84 223.00000 0.16559920E-01 -.51024915E-02 -.25210304E-01 0.56296813E-02 -.26960053E+00 -.16939144E-01 05
86 84 223.00000 -.86813019E-04 -.17135690E-01 0.36001616E-03 0.13766958E-02 -.31073852E+00 -.18256911E-01 05
86 84 223.00000 0.11103498E-01 -.18884597E-01 -.21902277E-01 -.15962510E-02 -.29193431E+00 -.16779125E-01 05
86 84 223.00000 -.16341719E-01 -.14786469E-01 0.27842920E-02 0.96050696E-02 -.35752408E+00 -.19384564E-01 05
86 84 223.00000 0.34547862E-02 0.33141757E-01 -.15564332E-01 0.40062052E-02 -.22343091E+00 -.18879534E-01 05
86 84 223.00000 0.19687271E-02 -.43939495E-02 0.17597966E-02 0.64080431E-02 -.28884459E+00 -.18192672E-01 05
86 84 223.00000 0.44573477E-02 -.12747070E-01 0.72216540E-03 0.81142998E-02 -.30900151E+00 -.17724460E-01 05
86 84 223.00000 0.59728400E-02 -.19534323E-01 -.16229418E-01 -.28551313E-02 -.33463781E+00 -.16943135E-01 05
86 84 223.00000 0.64477196E-02 -.14136721E-01 0.15076430E-01 0.37609857E-02 -.30474666E+00 -.17309370E-01 05
86 84 223.00000 0.14262513E-02 0.25372748E-02 -.34145612E-02 -.54660463E-02 -.30416508E+00 -.18254503E-01 05
86 84 223.00000 0.22047942E-02 0.10064293E-01 -.71092989E-02 -.22247816E-02 -.26857537E+00 -.18171870E-01 05
86 84 223.00000 0.43032776E-02 -.17986646E-01 -.12643112E-01 -.47429701E-02 -.33359729E+00 -.17223900E-01 05
86 84 223.00000 0.46792431E-01 -.11263786E+00 0.31943692E+00 -.43923726E-02 -.26014351E+00 -.15539159E-02 05
86 84 223.00000 -.50165719E-03 -.13137566E-01 0.32698901E-04 -.33658033E-02 -.31697112E+00 -.18521537E-01 05
86 84 223.00000 0.15710561E-01 -.36068355E-01 0.48978271E-01 -.72967809E-02 -.34552042E+00 -.14301147E-01 05
86 84 223.00000 0.59875740E-01 -.15815277E+00 -.25596262E+00 -.29423119E-01 -.32872045E+00 -.11207990E-01 05
86 84 223.00000 0.12775737E-02 -.12263468E-01 0.62146814E-03 -.72326299E-02 -.32162956E+00 -.18267179E-01 05
86 84 223.00000 -.50022254E-02 0.19687419E-01 -.15854914E-02 0.35360934E-03 -.24664921E+00 -.19380006E-01 05
86 84 223.00000 0.57543050E-02 -.39484115E-02 -.88927406E-02 -.38854017E-02 -.27371227E+00 -.17652198E-01 05
86 84 223.00000 -.15439663E-02 0.12382351E-02 0.47120365E-03 0.61439287E-02 -.31506581E+00 -.18832658E-01 05
86 84 223.00000 0.10649067E-02 -.30963325E-02 -.66238485E-03 -.70187061E-02 -.28625239E+00 -.18355512E-01 05
86 84 223.00000 -.61674263E-03 -.25366687E-02 0.12556955E-03 0.66041118E-02 -.30566748E+00 -.18677559E-01 05
86 84 223.00000 -.30687663E-02 -.16035560E-01 -.27182087E-03 0.16252152E-02 -.35799677E+00 -.18651131E-01 05
86 84 223.00000 -.24194636E-03 -.94135396E-02 -.17042717E-03 0.27207113E-02 -.29219726E+00 -.18596922E-01 05
86 84 223.00000 0.40707547E-04 -.14434751E-01 0.96441016E-04 0.57132042E-02 -.34359236E+00 -.18367997E-01 05
86 84 223.00000 0.92502882E-02 -.33175125E-01 -.39982023E-01 0.71638271E-02 -.32126764E+00 -.14045797E-01 05
86 84 223.00000 -.38784205E-02 -.17369447E-01 -.45211472E-03 0.56917615E-02 -.33351203E+00 -.18569412E-01 05
86 84 223.00000 -.48835478E-04 -.13928661E-01 -.42857770E-02 -.82438159E-02 -.31234886E+00 -.18164163E-01 05
86 84 223.00000 -.21230116E-01 -.11918959E-01 0.86086705E-04 0.68911164E-02 -.37058371E+00 -.20241302E-01 05
86 84 223.00000 0.47195416E-03 -.18984464E-01 -.85915878E-02 -.61865635E-02 -.34276637E+00 -.17539044E-01 05
86 84 223.00000 -.26270480E-02 0.16590166E-01 -.24602909E-02 -.22723769E-02 -.31331060E+00 -.18869540E-01 05
86 84 223.00000 -.74601490E-02 -.18002990E-01 -.75837992E-05 0.55311773E-02 -.36703917E+00 -.18736246E-01 05
86 84 223.00000 0.23486316E-02 -.58892201E-02 -.13387247E-02 -.72107874E-02 -.30762184E+00 -.18124760E-01 05
86 84 223.00000 -.47824979E-03 0.70962252E-02 -.30728279E-02 -.49067680E-02 -.29453512E+00 -.18587642E-01 05
86 84 223.00000 -.93065869E-02 -.15790379E-01 -.55078145E-03 -.10570985E-01 -.32777000E+00 -.18961115E-01 05
86 84 223.00000 0.36673451E-02 0.55385885E-02 0.97300264E-02 0.78918261E-03 -.26540005E+00 -.18058824E-01 05
86 84 223.00000 0.81861919E-03 -.13376669E-01 0.10344092E-03 -.44009994E-02 -.33841459E+00 -.18325996E-01 05
86 84 223.00000 0.13133813E-02 -.82710879E-02 -.12523106E-03 -.77730578E-02 -.33599422E+00 -.18310817E-01 05
86 84 223.00000 0.48868545E-02 -.16553750E-01 0.79938725E-02 0.68440413E-02 -.33576876E+00 -.17318661E-01 05
86 84 223.00000 -.24505125E-03 -.82619919E-02 -.16613667E-03 -.31869683E-02 -.33209367E+00 -.18612645E-01 05
86 84 223.00000 0.62650175E-02 -.20824269E-01 -.24102935E-01 -.19661066E-02 -.32425081E+00 -.16705691E-01 05
86 84 223.00000 -.19061804E-02 0.19065606E-01 -.40550351E-02 -.26037607E-02 -.28752710E+00 -.18787127E-01 05
86 84 223.00000 0.53332635E-02 -.58610053E-02 0.10057132E-01 0.33493862E-02 -.29672362E+00 -.17670977E-01 05
86 84 223.00000 0.45404867E-02 -.19774491E-02 -.66076462E-02 -.42576907E-02 -.27564373E+00 -.17741606E-01 05
86 84 223.00000 -.32860949E-02 -.18737904E-01 -.22205289E-03 0.62242587E-02 -.32000980E+00 -.18362318E-01 05
86 84 223.00000 -.78648098E-03 0.29211040E-03 -.37008254E-03 -.34361304E-02 -.33318111E+00 -.18691894E-01 05
86 84 223.00000 -.13441605E-02 0.28657134E-02 -.11787945E-02 -.45472178E-02 -.29757967E+00 -.18771236E-01 05
86 84 223.00000 0.27172702E-02 -.13554169E-01 0.51608147E-03 -.74230767E-02 -.31085911E+00 -.18015782E-01 05
86 84 223.00000 -.11596018E-03 -.11415584E-01 0.58703092E-03 -.58569648E-02 -.33131963E+00 -.18513032E-01 05
86 84 223.00000 0.70378974E-03 -.14404950E-01 0.17473894E-03 -.54168301E-02 -.32774681E+00 -.18290858E-01 05
86 84 223.00000 0.11436457E-02 -.20404887E-01 -.58263204E-03 0.33181915E-02 -.36304742E+00 -.17864904E-01 05
86 84 223.00000 -.15270325E-02 0.23985927E-01 0.57487782E-02 0.17433661E-02 -.26389262E+00 -.18849815E-01 05
86 84 223.00000 -.38405106E-01 -.40188949E-02 -.61421963E-02 -.11669334E-01 -.39787331E+00 -.21510251E-01 05
86 84 223.00000 0.27166074E-02 -.44599997E-02 -.31527726E-02 -.57517899E-02 -.27361882E+00 -.18048926E-01 05
86 84 223.00000 0.17948185E-04 -.14703078E-01 0.13462880E-03 -.92383386E-03 -.33356889E+00 -.18391621E-01 05
86 84 223.00000 -.44663944E-02 0.20699001E-01 0.56734788E-04 0.12422580E-02 -.25819228E+00 -.19256110E-01 05
86 84 223.00000 0.94528501E-02 -.10246274E-01 0.15126358E-01 0.14886726E-02 -.28667860E+00 -.17119484E-01 05
86 84 223.00000 0.26974225E-02 -.62856035E-03 -.36857660E-02 -.60411886E-02 -.30924822E+00 -.18042521E-01 05
86 84 223.00000 0.13118840E-01 -.29507612E-01 0.36167653E-01 -.10075277E-02 -.30131789E+00 -.15326078E-01 05
86 84 223.00000 -.14637335E-02 -.95535161E-02 -.11954960E-02 0.25331811E-02 -.33026187E+00 -.18782772E-01 05
86 84 223.00000 0.33051241E-03 -.68731790E-02 0.48123087E-03 -.32106732E-02 -.28495611E+00 -.18527999E-01 05
86 84 223.00000 -.35261899E-02 0.40253047E-01 -.33975233E-04 0.30515212E-03 -.30648726E+00 -.19698263E-01 05
86 84 223.00000 0.19568129E-02 -.12950673E-01 0.77644785E-03 -.40674632E-02 -.30784776E+00 -.18182256E-01 05
86 84 223.00000 0.22392398E-01 0.26332389E-01 -.34446696E-01 0.12822127E-01 -.19808482E+00 -.17647136E-01 05
86 84 223.00000 -.10277792E-02 0.46344265E-01 -.40501805E-02 0.92113296E-03 -.20792174E+00 -.19685914E-01 05
86 84 223.00000 -.61532859E-03 -.13319480E-01 -.47546515E-03 0.43741290E-02 -.34675566E+00 -.18524405E-01 05
86 84 223.00000 0.48055754E-03 -.13974595E-01 -.20474414E-03 0.66641474E-02 -.32202332E+00 -.18321827E-01 05
86 84 223.00000 0.16570964E-02 -.13880527E-01 -.23510350E-03 -.12273933E-02 -.33563970E+00 -.18206631E-01 05
86 84 223.00000 0.54022697E-02 -.10160312E-01 -.61741112E-02 -.65728496E-02 -.29877546E+00 -.17535264E-01 05
86 84 223.00000 0.32821399E-03 0.23793705E-02 -.13763213E-02 -.71563612E-02 -.33057940E+00 -.18463893E-01 05
86 84 223.00000 -.14439019E-01 -.15496181E-01 0.22917290E-03 0.44167784E-03 -.36248149E+00 -.19472257E-01 05
86 84 223.00000 -.11330177E-02 -.17491622E-01 0.17066887E-03 -.35179281E-02 -.32245596E+00 -.18328876E-01 05
86 84 223.00000 0.12582291E-02 -.10968353E-01 0.57438784E-03 -.54592038E-02 -.30532616E+00 -.18320796E-01 05
86 84 223.00000 0.11958527E-01 -.27288758E-01 0.36190080E-01 -.76173536E-03 -.32592841E+00 -.16116299E-01 05
86 84 223.00000 0.97169661E-03 -.13540166E-01 -.73601949E-03 0.92135487E-02 -.30304743E+00 -.18224594E-01 05
86 84 223.00000 -.40001443E-03 -.12646911E-01 0.22859981E-03 -.41365780E-02 -.32152128E+00 -.18523623E-01 05
86 84 223.00000 -.32626977E-03 0.31037197E-02 -.21420542E-02 -.48040763E-02 -.29373958E+00 -.18561619E-01 05
86 84 223.00000 -.10593761E-01 -.15688256E-01 -.17590057E-02 -.10589345E-01 -.30485384E+00 -.18964401E-01 05
86 84 223.00000 -.11500237E-02 -.18460409E-01 0.49689023E-03 -.98748475E-02 -.34819539E+00 -.18111139E-01 05
86 84 223.00000 0.18547592E-01 -.40912556E-01 -.63972721E-01 0.66036484E-02 -.31588589E+00 -.14058957E-01 05
86 84 223.00000 -.25780462E-02 0.12792232E-01 0.23203157E-03 0.60962014E-03 -.25447289E+00 -.18867700E-01 05
86 84 223.00000 0.29716644E-02 -.11918922E-01 -.64738244E-02 -.57802638E-02 -.31368769E+00 -.17885185E-01 05
86 84 223.00000 0.53901128E-02 -.31628326E-02 -.66582753E-02 -.44679567E-02 -.25789799E+00 -.17591392E-01 05
86 84 223.00000 0.19059700E-02 -.75881436E-03 0.33854824E-02 0.60820278E-02 -.29413212E+00 -.18185174E-01 05
86 84 223.00000 0.50997902E-02 -.10786763E-01 -.80667524E-02 -.66588787E-02 -.34108815E+00 -.17549436E-01 05
86 84 223.00000 0.19482061E-04 -.47983732E-02 0.10403143E-02 0.76211627E-02 -.32718722E+00 -.18545617E-01 05
86 84 223.00000 0.82461185E-02 -.22020264E-01 -.29749916E-01 0.14347850E-04 -.33074594E+00 -.16777109E-01 05
86 84 223.00000 0.88690898E-03 0.20953097E-02 -.53127284E-02 -.39174821E-02 -.30790486E+00 -.18371091E-01 05
86 84 223.00000 0.69133154E-02 -.19960267E-01 0.21179487E-01 0.24690456E-02 -.30553130E+00 -.16792597E-01 05
86 84 223.00000 -.50799635E-02 -.16236947E-01 0.32476116E-03 -.36810367E-02 -.34641245E+00 -.18807167E-01 05
86 84 223.00000 0.34865314E-02 -.33052602E-01 0.62209630E-01 -.11953213E-01 -.34137878E+00 -.12753573E-01 05
86 84 223.00000 -.16651068E-02 -.17538658E-01 0.20002075E-02 0.90069586E-02 -.33075751E+00 -.18148436E-01 05
86 84 223.00000 -.24102203E-02 -.11425068E-01 -.35841859E-03 -.88939520E-02 -.33602939E+00 -.18756778E-01 05
86 84 223.00000 -.21101276E-03 -.70587358E-02 -.84689793E-03 0.51794947E-02 -.31518944E+00 -.18612145E-01 05
86 84 223.00000 -.48310919E-02 -.11929389E-01 -.29992780E-03 -.44495089E-02 -.33509839E+00 -.19121067E-01 05
86 84 223.00000 0.16699062E-02 -.10461247E-02 -.53797534E-02 -.44472500E-02 -.27624702E+00 -.18236840E-01 05
86 84 223.00000 0.45593520E-02 -.80065537E-02 -.71101636E-02 -.56750470E-02 -.29301493E+00 -.17712696E-01 05
86 84 223.00000 -.20764782E-02 -.97550097E-02 -.19267928E-03 -.84601332E-03 -.31091363E+00 -.18870641E-01 05
86 84 223.00000 -.25263576E-02 0.65871550E-02 0.37736991E-03 0.77713398E-03 -.28549397E+00 -.18956005E-01 05
86 84 223.00000 0.11814368E-01 -.25369960E-01 0.28388832E-01 0.60455450E-03 -.29906973E+00 -.16016747E-01 05
86 84 223.00000 0.47563603E-02 -.16153887E-01 0.62365691E-02 0.72781472E-02 -.29822133E+00 -.17405691E-01 05
86 84 223.00000 0.10287525E-01 -.18031006E-01 -.21081246E-01 -.26208305E-02 -.28908976E+00 -.16924931E-01 05
86 84 223.00000 0.16403213E-01 0.19708990E-01 0.27012297E-01 -.90325766E-02 -.19744629E+00 -.17650382E-01 05
86 84 223.00000 0.82239977E-02 -.10926614E-01 -.16227879E-01 -.17683067E-03 -.27997012E+00 -.17226991E-01 05
86 84 223.00000 0.68657048E-02 0.59140900E-01 0.27698620E-02 -.86509168E-03 -.21061641E+00 -.19860510E-01 05
86 84 223.00000 0.70010031E-02 -.16382518E-01 -.76585558E-02 -.58409332E-02 -.33034023E+00 -.17139767E-01 05
86 84 223.00000 0.73436389E-02 -.10942043E-01 -.12987010E-01 -.33532972E-02 -.28953369E+00 -.17322894E-01 05
86 84 223.00000 0.76862415E-01 -.22280124E+00 -.30361156E+00 -.60711539E-01 -.39714820E+00 -.11857362E-01 05
86 84 223.00000 -.23958055E-02 -.18042275E-01 0.11595196E-02 -.90184848E-02 -.34667636E+00 -.18319787E-01 05
86 84 223.00000 0.27388816E-02 -.11333574E-01 0.44443432E-02 0.74247137E-02 -.32125037E+00 -.17933835E-01 05
86 84 223.00000 -.51027573E-02 -.16204271E-01 0.46608703E-03 -.79274492E-02 -.34276359E+00 -.18750746E-01 05
86 84 223.00000 -.24042333E-01 -.10897945E-01 0.41609505E-02 0.10371222E-01 -.38686619E+00 -.20161419E-01 05
86 84 223.00000 -.22779875E-02 -.16271281E-01 0.27611116E-03 -.74506213E-02 -.34425018E+00 -.18488414E-01 05
86 84 223.00000 0.14802700E-02 -.11143267E-01 0.62116584E-04 -.12988101E-02 -.30088277E+00 -.18301258E-01 05
86 84 223.00000 0.81824385E-02 -.33064640E-01 0.45782704E-01 -.77630769E-02 -.30993198E+00 -.13861036E-01 05
86 84 223.00000 -.19392227E-02 -.17913659E-01 0.57447484E-03 -.83595357E-02 -.33796263E+00 -.18294758E-01 05
86 84 223.00000 0.63289061E-02 -.32006998E-02 -.10803970E-01 -.20988947E-02 -.30274914E+00 -.17581176E-01 05
86 84 223.00000 -.25011330E-02 -.34202158E-02 0.21954002E-03 0.74328388E-03 -.28173426E+00 -.19037676E-01 05
86 84 223.00000 -.27959831E-02 -.14651859E-01 -.67647925E-03 0.57939719E-02 -.33236363E+00 -.18701543E-01 05
86 84 223.00000 -.18903651E-02 -.19064383E-01 0.74556103E-02 0.69995166E-02 -.34743510E+00 -.17714815E-01 05
